Pump House 1 	WM-WF-PH01-00 	17.445606	78.3507714	https://onem2m.iiit.ac.in/~/in-cse/in-name/AE-WM/WM-WF/WM-WF-PH01-00/Data/la 	['Timestamp', 'Flowrate', 'Total Flow', 'Pressure', 'Pressure Voltage']
Pump House 3 	WM-WF-PH03-00 	17.443299	78.348365	https://onem2m.iiit.ac.in/~/in-cse/in-name/AE-WM/WM-WF/WM-WF-PH03-00/Data/la 	['Timestamp', 'Flowrate', 'Total Flow', 'Pressure', 'Pressure Voltage']
Pump House 3 	WM-WF-PH03-01 	17.443299	78.348365	https://onem2m.iiit.ac.in/~/in-cse/in-name/AE-WM/WM-WF/WM-WF-PH03-01/Data/la 	['Timestamp', 'Flowrate', 'Total Flow', 'Pressure', 'Pressure Voltage']
Pump House 3 	WM-WF-PH03-02 	17.443299	78.348365	https://onem2m.iiit.ac.in/~/in-cse/in-name/AE-WM/WM-WF/WM-WF-PH03-02/Data/la 	['Timestamp', 'Flowrate', 'Total Flow', 'Pressure', 'Pressure Voltage']
Pump House 3 	WM-WF-PH03-03 	17.443299	78.348365	https://onem2m.iiit.ac.in/~/in-cse/in-name/AE-WM/WM-WF/WM-WF-PH03-03/Data/la 	['Timestamp', 'Flowrate', 'Total Flow', 'Pressure', 'Pressure Voltage']
Vindhya Nivas C4 	WM-Wf-VN01-00 	17.445515	78.350372	https://onem2m.iiit.ac.in/~/in-cse/in-name/AE-WM/WM-WF/WM-WF-VN01-00/Data/la 	['Timestamp', 'Flowrate', 'Total Flow', 'Pressure', 'Pressure Voltage']
